file,line,kind,target,dynamic,file_kind,status
src/components/tournament/TournamentStartingTicker.tsx,914,Navigation,`/tournaments/${targetId}`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/TournamentStartingTicker.tsx,915,Navigation,`/table/${primaryOperational.tableId}`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/TournamentStartingTicker.tsx,916,Navigation,/tournaments,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/DetailOverviewTab.tsx,250,Table Candidate,tournament_deal_votes,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/DetailOverviewTab.tsx,278,RPC,fn_cast_tournament_deal_vote,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/EntriesTab.tsx,143,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/RewardsTab.tsx,261,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/RewardsTab.tsx,269,Table Candidate,tournament_bounties,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,399,Table Candidate,new Set(entries.map((e) => e.user_id).filter(Boolean)),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,543,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,550,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,582,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,597,Table Candidate,candidateClubIds,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,601,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/UnionsTab.tsx,637,Table Candidate,unions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/useDownlineIds.ts,120,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/useDownlineIds.ts,154,Table Candidate,agents,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/useDownlineIds.ts,210,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/useSatellites.ts,254,Table Candidate,tournaments,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/tournament/details/useSatellites.ts,274,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/union/UnionWalletModal.tsx,240,Table Candidate,union_wallet_transactions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/union/UnionWalletModal.tsx,266,RPC,fn_union_player_directory,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/union/UnionWalletModal.tsx,267,Table Candidate,union_clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/union/UnionWalletModal.tsx,324,RPC,fn_promo_wallet_ledger,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/union/UnionWalletModal.tsx,468,RPC,fn_union_send_to_member,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/union/UnionWalletModal.tsx,549,RPC,isPromoPull ? 'fn_union_clawback_promo_from_club' : 'fn_union_clawback_from_club',True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/upload/FileUpload.tsx,26,Table Candidate,files,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/vip/DiamondTopUpModal.tsx,95,Table Candidate,"dialogRef.current?.querySelectorAll<HTMLElement>(
          'button:not([disabled]), [href], [tabindex=""0""]'
        ) || []",True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/vip/RewardsMarketplace.tsx,144,Table Candidate,vip_reward_catalog,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/vip/VIPCardsModal.tsx,189,Link,https://smarter.poker/subscribe,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/waitlist/WaitlistManager.tsx,95,Table Candidate,table_waitlist,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/waitlist/WaitlistManager.tsx,112,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/waitlist/WaitlistManager.tsx,155,Table Candidate,table_waitlist,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/waitlist/WaitlistManager.tsx,188,Table Candidate,table_waitlist,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/waitlist/WaitlistManager.tsx,206,Table Candidate,table_waitlist,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/waitlist/WaitlistManager.tsx,214,Table Candidate,table_waitlist,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,145,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,160,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,173,Table Candidate,unions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,174,Table Candidate,union_admins,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,192,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,229,RPC,fn_mint_chips_from_diamonds,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipMintModal.tsx,252,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/ChipStatement.tsx,172,RPC,fn_ca_chip_statement,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DepositWithdrawModal.tsx,427,HTTP,FUNDING_ENDPOINT,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DepositWithdrawModal.tsx,454,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DiamondWalletModal.tsx,273,Table Candidate,diamond_transactions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DynamicWallet.tsx,783,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DynamicWallet.tsx,784,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DynamicWallet.tsx,790,Table Candidate,agents,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DynamicWallet.tsx,796,RPC,fn_club_money_panel,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/DynamicWallet.tsx,1544,Table Candidate,{ length: compactLobby ? 3 : 4 },True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/PlayerWalletModal.tsx,198,RPC,fn_my_wallet_ledger,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/TransactionHistory.tsx,224,Table Candidate,{ length: 5 },True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/TransactionHistory.tsx,305,Table Candidate,wallet_transactions,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,448,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,480,Table Candidate,agents,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,497,Table Candidate,agents,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,543,RPC,fn_club_cashier_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,585,RPC,fn_agent_wallet_reversible,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,620,RPC,fn_club_bank_ledger,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,669,RPC,fn_promo_wallet_ledger,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,832,Table Candidate,agents,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1065,RPC,fn_club_bank_claim_back,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1081,RPC,promoSendRpc(promoSource),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1098,RPC,fn_agent_wallet_send,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1109,RPC,fn_club_bank_send,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1136,Bus Event,CHIPS_DISTRIBUTED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1141,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1189,RPC,fn_agent_wallet_claim_back,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1208,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1209,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1231,RPC,fn_club_bank_reverse,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/components/wallet/WalletCashierModal.tsx,1243,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/context/InTabLobbyContext.tsx,155,Navigation,to,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/context/InTabLobbyContext.tsx,164,Navigation,to,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/contexts/ClubWorkspaceContext.tsx,200,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/contexts/ClubWorkspaceContext.tsx,213,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/AntiGravityBoot.tsx,72,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,132,Bus Event,AUTH_STATE_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,213,Bus Event,AUTH_STATE_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,261,Bus Event,AUTH_STATE_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,275,Bus Event,AUTH_STATE_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,305,Bus Event,REALTIME_DISCONNECTED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,319,Bus Event,USER_PROFILE_LOADED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/IdentityDNA.ts,423,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/MasterBus.ts,2067,Table Candidate,this.channelRegistry.entries(),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/core/MasterBus.ts,2159,Bus Event,SHOW_TOAST,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/actionClockStore.ts,109,Table Candidate,this.listeners,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useCanCreateUnion.ts,65,RPC,fn_can_i_create_a_union,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useCanCreateUnion.ts,140,RPC,fn_can_i_operate_the_union_network,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useChallengeClock.ts,36,Table Candidate,this.listeners,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useClubNavigationAccess.ts,55,Table Candidate,club_members,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useClubNavigationAccess.ts,61,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useClubOperationsOverview.ts,244,RPC,ca_club_operations_overview,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useCommunityOverview.ts,66,RPC,fn_community_overview,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useEffectiveRake.ts,75,Table Candidate,tables,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useEffectiveRake.ts,85,Table Candidate,clubs,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useFocusTrap.ts,46,Table Candidate,focusableElements,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useGameManagementRealtime.ts,40,Bus Event,TICKER_SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useGameManagementRealtime.ts,43,Bus Event,CLUB_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useGameManagementRealtime.ts,47,Bus Event,ANNOUNCEMENT_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useGameManagementRealtime.ts,53,Bus Event,GAME_MANAGEMENT_ACCESS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useGameManagementRealtime.ts,61,Bus Event,TABLE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useGameManagementRealtime.ts,63,Bus Event,TOURNAMENT_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useHandReplayModel.ts,107,Table Candidate,hand_history,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useMaintenanceBreak.ts,76,RPC,fn_maintenance_break_state,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useRealtimeFinancials.ts,36,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useRealtimeFinancials.ts,37,Bus Event,WALLET_REFRESHED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useRealtimeFinancials.ts,68,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useSeatedProfileSync.ts,136,Table Candidate,new Set(seatedUserIds.filter((id): id is string => typeof id === 'string' && id.length > 0)),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useSeatedProfileSync.ts,180,Table Candidate,profiles,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useShellUpdateGate.ts,224,Bus Event,SHELL_RELOADED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useShellUpdateGate.ts,260,Bus Event,SHELL_STALENESS_CHECKED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useShellUpdateGate.ts,317,Bus Event,SHELL_STALENESS_CHECKED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useSpinTierAvailability.ts,47,Table Candidate,v_spin_tier_availability,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useStaggerAnimation.ts,67,Table Candidate,{ length: itemCount },True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useStatsPulse.ts,82,RPC,ca_player_stats_pulse,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useSystemHealth.ts,28,Table Candidate,settlement_periods,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableChat.ts,137,RPC,fn_table_chat_is_silenced,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableChat.ts,187,Table Candidate,table_chat,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableChat.ts,523,Table Candidate,table_chat,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableSettings.ts,591,Table Candidate,user_table_settings,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableSettings.ts,627,RPC,fn_mark_table_setting_touched,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableSettings.ts,709,Table Candidate,user_table_settings,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableSettings.ts,840,Bus Event,SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableSettings.ts,877,Bus Event,SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableSettings.ts,901,Bus Event,SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableStudioCollections.ts,180,RPC,fn_mutate_table_studio_preferences,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableStudioCollections.ts,258,Table Candidate,user_table_studio_preferences,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableStudioCollections.ts,278,RPC,fn_seed_table_studio_preferences,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableStudioCollections.ts,315,Table Candidate,user_table_studio_preferences,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTableStudioCollections.ts,467,Table Candidate,user_table_studio_preferences,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTournamentEntries.ts,98,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTournamentRegistration.ts,159,Bus Event,BALANCE_UPDATED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTournamentRegistration.ts,233,Table Candidate,tournament_players,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTournamentRegistration.ts,273,Navigation,`/table/${seatTableId}`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTournamentRegistration.ts,276,Navigation,`/tournaments/${t.id}`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useTournamentRegistration.ts,279,Navigation,`/tournaments/${t.id}`,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,363,Table Candidate,user_table_settings,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,469,Table Candidate,user_table_settings,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,512,Bus Event,SHOW_TOAST,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,753,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,761,Bus Event,SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,831,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,840,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,861,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,879,Bus Event,SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,911,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserTableSettings.ts,920,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserThemeSettings.ts,247,Table Candidate,user_theme_settings,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/hooks/useUserThemeSettings.ts,348,Bus Event,UI_THEME_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/api.ts,77,HTTP,url,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,108,Table Candidate,user_theme_settings,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,172,Bus Event,UI_THEME_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,179,Bus Event,SETTINGS_CHANGED,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,226,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,242,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,249,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,304,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,311,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/applyTableAppearance.ts,327,Bus Event,CUSTOMIZATION_MUTATION_STATE,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/authFetchDeadline.ts,28,HTTP,input,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/authUtils.ts,54,Table Candidate,atob(encoded),True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/bbjHitFeed.ts,91,RPC,fn_bbj_recent_hits,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/bbjHitFeed.ts,156,Table Candidate,tables,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/bbjHitFeed.ts,185,Bus Event,BBJ_HIT_GLOBAL,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/bbjPoolFeed.ts,91,RPC,fn_bbj_pool_for_club,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/native/push.ts,179,HTTP,/api/push/subscribe,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/native/push.ts,207,HTTP,/api/push/subscribe,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/persistInterfaceTheme.ts,31,RPC,fn_set_interface_theme,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/pgrstRetryFetch.ts,73,HTTP,attemptInput,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/pgrstRetryFetch.ts,103,HTTP,input,True,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/pushClient.ts,394,HTTP,/api/push/vapid-public-key,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/pushClient.ts,410,HTTP,/api/push/subscribe,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/pushClient.ts,645,HTTP,/api/push/subscribe,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
src/lib/pushClient.ts,692,HTTP,/api/push/test,False,runtime-or-tooling-source,"Trace Caller, Authorization, Payload, Effects And Receipt"
